Id,Label,Latitude,Longitude,Densidade,Tipo
"13.0_-160.0","13.0_-160.0",13.4350,-159.3250,0.003360,"Intermediario"
"74.0_129.0","74.0_129.0",74.3721,129.1221,0.006750,"Intermediario"
"35.0_-6.0","35.0_-6.0",35.9500,-5.5523,0.565000,"Intermediario"
"-34.0_0.0","-34.0_0.0",-33.4173,0.0825,0.344000,"Intermediario"
"-33.0_-80.0","-33.0_-80.0",-32.8900,-79.4700,0.000516,"Intermediario"
"20.0_123.0","20.0_123.0",20.9922,123.9717,0.008950,"Intermediario"
"21.0_-158.0","21.0_-158.0",21.3945,-157.5982,0.005917,"Intermediario"
"9.0_-122.0","9.0_-122.0",9.4100,-121.1300,0.001670,"Intermediario"
"56.0_-9.0","56.0_-9.0",56.5713,-8.5185,4.102941,"Intermediario"
"43.0_6.0","43.0_6.0",43.1488,6.4658,0.250740,"Intermediario"
"6.0_95.0","6.0_95.0",6.9277,95.3367,0.004880,"Intermediario"
"24.0_-147.0","24.0_-147.0",24.4804,-146.5750,0.018015,"Intermediario"
"35.0_130.0","35.0_130.0",35.1738,130.6708,0.549000,"Intermediario"
"1.0_-125.0","1.0_-125.0",1.2200,-124.5300,0.000000,"Intermediario"
"-35.0_-38.0","-35.0_-38.0",-34.7650,-37.5982,0.037800,"Intermediario"
"38.0_7.0","38.0_7.0",38.1780,7.5380,1.280000,"Intermediario"
"2.0_-161.0","2.0_-161.0",2.7800,-160.3100,0.000000,"Intermediario"
"-25.0_-125.0","-25.0_-125.0",-24.6527,-124.7923,0.050200,"Intermediario"
"24.0_128.0","24.0_128.0",24.8517,128.4417,3.090000,"Intermediario"
"39.0_146.0","39.0_146.0",39.0908,146.1556,4.594000,"Intermediario"
"40.0_146.0","40.0_146.0",40.1671,146.3902,0.131913,"Intermediario"
"29.0_-78.0","29.0_-78.0",29.6691,-77.4918,0.047087,"Intermediario"
"-7.0_-116.0","-7.0_-116.0",-6.9750,-115.4600,0.000540,"Intermediario"
"33.0_132.0","33.0_132.0",33.5390,132.2437,57.614000,"Intermediario"
"34.0_-145.0","34.0_-145.0",34.2913,-144.3522,0.670000,"Intermediario"
"59.0_-12.0","59.0_-12.0",59.7205,-11.0074,5.000000,"Intermediario"
"76.0_132.0","76.0_132.0",76.9044,132.3361,0.000000,"Intermediario"
"26.0_-74.0","26.0_-74.0",26.3706,-73.4375,0.076863,"Intermediario"
"-2.0_-130.0","-2.0_-130.0",-1.1100,-129.5600,0.001440,"Intermediario"
"20.0_-84.0","20.0_-84.0",20.9500,-83.4800,0.007550,"Intermediario"
"44.0_-86.0","44.0_-86.0",44.9075,-85.6044,0.061920,"Intermediario"
"17.0_-114.0","17.0_-114.0",17.1900,-113.6400,0.003865,"Intermediario"
"14.0_-112.0","14.0_-112.0",14.4150,-111.7000,0.002160,"Intermediario"
"38.0_136.0","38.0_136.0",38.0124,136.2575,0.569000,"Intermediario"
"-24.0_-7.0","-24.0_-7.0",-23.8528,-6.3298,0.036000,"Intermediario"
"37.0_137.0","37.0_137.0",37.4990,137.6514,2.357100,"Intermediario"
"-30.0_-10.0","-30.0_-10.0",-29.1000,-9.1400,0.081400,"Intermediario"
"21.0_133.0","21.0_133.0",21.5190,133.8991,0.057200,"Intermediario"
"44.0_8.0","44.0_8.0",44.2351,8.6187,0.800200,"Intermediario"
"9.0_-135.0","9.0_-135.0",9.2950,-134.7000,0.000580,"Intermediario"
"6.0_-159.0","6.0_-159.0",6.3900,-158.1600,0.007320,"Intermediario"
"32.0_-124.0","32.0_-124.0",32.4638,-123.6403,0.086252,"Intermediario"
"36.0_-66.0","36.0_-66.0",36.5487,-65.3640,0.125120,"Intermediario"
"40.0_120.0","40.0_120.0",40.1295,120.6661,0.470000,"Intermediario"
"-16.0_92.0","-16.0_92.0",-15.4076,92.5553,0.044827,"Intermediario"
"39.0_120.0","39.0_120.0",39.4819,120.3193,0.230000,"Intermediario"
"-3.0_-100.0","-3.0_-100.0",-2.2000,-99.8200,0.000000,"Intermediario"
"-6.0_-146.0","-6.0_-146.0",-5.1500,-145.5000,0.000000,"Intermediario"
"39.0_9.0","39.0_9.0",39.1125,9.5741,0.630833,"Intermediario"
"13.0_-65.0","13.0_-65.0",13.4450,-64.6250,0.001423,"Intermediario"
"5.0_-163.0","5.0_-163.0",5.7117,-162.0833,0.001647,"Intermediario"
"14.0_-62.0","14.0_-62.0",14.4380,-61.5136,0.005828,"Intermediario"
"31.0_129.0","31.0_129.0",31.5303,129.4648,0.570276,"Intermediario"
"37.0_-156.0","37.0_-156.0",37.1500,-155.1700,0.016200,"Intermediario"
"27.0_-145.0","27.0_-145.0",27.3793,-144.9872,0.274250,"Intermediario"
"26.0_-61.0","26.0_-61.0",26.4471,-60.5129,0.137743,"Intermediario"
"-5.0_-141.0","-5.0_-141.0",-4.4900,-140.2567,0.000000,"Intermediario"
"77.0_95.0","77.0_95.0",77.1509,95.6137,0.000000,"Intermediario"
"19.0_-142.0","19.0_-142.0",19.8900,-141.5900,0.016700,"Intermediario"
"42.0_-135.0","42.0_-135.0",42.0300,-134.1900,0.002150,"Intermediario"
"4.0_-16.0","4.0_-16.0",4.4781,-15.9218,0.005300,"Intermediario"
"32.0_-74.0","32.0_-74.0",32.5900,-73.2600,0.036700,"Intermediario"
"49.0_-2.0","49.0_-2.0",49.7671,-1.3880,0.110200,"Intermediario"
"42.0_8.0","42.0_8.0",42.6058,8.6672,0.202171,"Intermediario"
"-3.0_-143.0","-3.0_-143.0",-2.3733,-142.1400,0.000322,"Intermediario"
"-32.0_-29.0","-32.0_-29.0",-31.9400,-28.6897,0.179000,"Intermediario"
"41.0_-57.0","41.0_-57.0",41.6000,-56.8300,0.002000,"Intermediario"
"-21.0_3.0","-21.0_3.0",-20.2379,3.0499,0.003900,"Intermediario"
"-18.0_98.0","-18.0_98.0",-17.1122,98.3047,0.561000,"Intermediario"
"29.0_-118.0","29.0_-118.0",29.1000,-117.1800,0.000000,"Intermediario"
"-9.0_-124.0","-9.0_-124.0",-8.5300,-123.1200,0.002120,"Intermediario"
"20.0_-21.0","20.0_-21.0",20.7870,-20.7550,0.000000,"Intermediario"
"13.0_-64.0","13.0_-64.0",13.4867,-63.4167,0.001817,"Intermediario"
"38.0_-140.0","38.0_-140.0",38.0400,-139.3300,0.039500,"Intermediario"
"10.0_-147.0","10.0_-147.0",10.8200,-146.4300,0.002570,"Intermediario"
"-11.0_142.0","-11.0_142.0",-10.7651,142.3144,0.005258,"Intermediario"
"31.0_-76.0","31.0_-76.0",31.7233,-75.3167,0.003593,"Intermediario"
"33.0_-140.0","33.0_-140.0",33.6775,-139.7681,7.875000,"Intermediario"
"22.0_-156.0","22.0_-156.0",22.7200,-155.6400,0.048300,"Intermediario"
"26.0_-177.0","26.0_-177.0",26.5600,-176.4100,0.014980,"Intermediario"
"31.0_-138.0","31.0_-138.0",31.9040,-137.2726,0.479000,"Intermediario"
"37.0_-67.0","37.0_-67.0",37.4455,-66.6245,0.092545,"Intermediario"
"49.0_-128.0","49.0_-128.0",49.4975,-127.5150,0.000000,"Intermediario"
"32.0_132.0","32.0_132.0",32.5700,132.7048,4.885317,"Intermediario"
"15.0_-58.0","15.0_-58.0",15.0200,-57.6700,0.000000,"Intermediario"
"30.0_-157.0","30.0_-157.0",30.5900,-156.3100,0.054300,"Intermediario"
"8.0_-156.0","8.0_-156.0",8.3650,-155.4100,0.003682,"Intermediario"
"14.0_-168.0","14.0_-168.0",14.5800,-167.4450,0.000000,"Intermediario"
"42.0_10.0","42.0_10.0",42.8212,10.2724,0.508000,"Intermediario"
"23.0_128.0","23.0_128.0",23.4200,128.7200,0.028800,"Intermediario"
"-55.0_-55.0","-55.0_-55.0",-54.8566,-54.8167,0.000000,"Intermediario"
"40.0_-27.0","40.0_-27.0",40.0700,-26.2500,0.000000,"Intermediario"
"27.0_-158.0","27.0_-158.0",27.3767,-157.7067,0.178500,"Intermediario"
"44.0_-2.0","44.0_-2.0",44.4530,-1.6221,0.126857,"Intermediario"
"32.0_-119.0","32.0_-119.0",32.4636,-118.5892,0.015645,"Intermediario"
"76.0_11.0","76.0_11.0",76.3904,11.9397,0.000000,"Intermediario"
"31.0_-125.0","31.0_-125.0",31.9142,-124.1637,0.215467,"Intermediario"
"13.0_-130.0","13.0_-130.0",13.4450,-129.9550,0.000870,"Intermediario"
"26.0_-56.0","26.0_-56.0",26.2033,-55.8933,0.084800,"Intermediario"
"35.0_-60.0","35.0_-60.0",35.6075,-59.3450,0.043750,"Intermediario"
"44.0_-68.0","44.0_-68.0",44.2375,-67.4450,0.001140,"Intermediario"
"16.0_-170.0","16.0_-170.0",16.3900,-169.0500,0.000000,"Intermediario"
"-50.0_133.0","-50.0_133.0",-49.1238,133.5555,0.000000,"Intermediario"
"-23.0_104.0","-23.0_104.0",-22.1868,104.6521,0.137000,"Intermediario"
"16.0_-117.0","16.0_-117.0",16.8300,-116.1200,0.000000,"Intermediario"
"-15.0_-145.0","-15.0_-145.0",-14.1100,-144.4050,0.002700,"Intermediario"
"2.0_-142.0","2.0_-142.0",2.6700,-141.0100,0.000000,"Intermediario"
"10.0_-134.0","10.0_-134.0",10.7167,-133.3100,0.000997,"Intermediario"
"30.0_-59.0","30.0_-59.0",30.4752,-58.8172,0.060252,"Intermediario"
"-10.0_-145.0","-10.0_-145.0",-10.0000,-144.7900,0.000000,"Intermediario"
"20.0_-163.0","20.0_-163.0",20.2400,-162.7900,0.009570,"Intermediario"
"59.0_-1.0","59.0_-1.0",59.3192,-0.6108,0.005500,"Intermediario"
"18.0_-69.0","18.0_-69.0",18.4400,-68.3671,0.014194,"Intermediario"
"14.0_-142.0","14.0_-142.0",14.2100,-141.3500,0.009360,"Intermediario"
"31.0_-63.0","31.0_-63.0",31.6367,-62.4274,0.037150,"Intermediario"
"47.0_-135.0","47.0_-135.0",47.8500,-134.6800,0.000000,"Intermediario"
"36.0_142.0","36.0_142.0",36.3067,142.2825,2.040122,"Intermediario"
"27.0_-73.0","27.0_-73.0",27.4892,-72.5258,0.336317,"Intermediario"
"52.0_-11.0","52.0_-11.0",52.6578,-10.4596,5.333333,"Intermediario"
"22.0_-59.0","22.0_-59.0",22.4013,-58.4907,0.030852,"Intermediario"
"20.0_-65.0","20.0_-65.0",20.3399,-64.5559,0.030464,"Intermediario"
"12.0_-162.0","12.0_-162.0",12.1100,-161.1500,0.000000,"Intermediario"
"-70.0_-166.0","-70.0_-166.0",-69.7363,-165.0274,0.000000,"Intermediario"
"45.0_-85.0","45.0_-85.0",45.8341,-84.8079,0.139635,"Intermediario"
"-31.0_-96.0","-31.0_-96.0",-30.9504,-95.3477,0.009880,"Intermediario"
"-32.0_-95.0","-32.0_-95.0",-31.1743,-94.3172,0.004600,"Intermediario"
"-2.0_-92.0","-2.0_-92.0",-1.1300,-91.9600,0.000000,"Intermediario"
"-35.0_-80.0","-35.0_-80.0",-34.2900,-79.4300,0.078200,"Intermediario"
"-30.0_79.0","-30.0_79.0",-29.8400,79.8400,0.361000,"Intermediario"
"72.0_65.0","72.0_65.0",72.5880,65.3704,0.000000,"Intermediario"
"21.0_-109.0","21.0_-109.0",21.4180,-108.6200,0.000216,"Intermediario"
"22.0_-112.0","22.0_-112.0",22.9100,-111.2400,0.001145,"Intermediario"
"60.0_-6.0","60.0_-6.0",60.2064,-5.2298,9.000000,"Intermediario"
"-38.0_154.0","-38.0_154.0",-37.7481,154.6652,0.022000,"Intermediario"
"28.0_-72.0","28.0_-72.0",28.4171,-71.6114,0.104943,"Intermediario"
"17.0_-129.0","17.0_-129.0",17.3200,-128.5000,0.000000,"Intermediario"
"43.0_-60.0","43.0_-60.0",43.4600,-59.7050,0.009400,"Intermediario"
"16.0_158.0","16.0_158.0",16.4507,158.5566,0.000776,"Intermediario"
"7.0_-162.0","7.0_-162.0",7.7300,-161.7200,0.000000,"Intermediario"
"56.0_-135.0","56.0_-135.0",56.6100,-134.5800,0.000000,"Intermediario"
"31.0_-169.0","31.0_-169.0",31.6400,-168.1100,0.049700,"Intermediario"
"24.0_-75.0","24.0_-75.0",24.4218,-74.4111,0.077515,"Intermediario"
"54.0_-168.0","54.0_-168.0",54.6665,-167.6895,0.000000,"Intermediario"
"5.0_-129.0","5.0_-129.0",5.7400,-128.9000,0.001030,"Intermediario"
"35.0_-157.0","35.0_-157.0",35.5000,-156.3500,0.071400,"Intermediario"
"75.0_78.0","75.0_78.0",75.9725,78.5088,0.000000,"Intermediario"
"43.0_4.0","43.0_4.0",43.3061,4.5739,0.091729,"Intermediario"
"19.0_-157.0","19.0_-157.0",19.4455,-156.3904,0.015252,"Intermediario"
"24.0_-149.0","24.0_-149.0",24.3400,-148.5300,0.220000,"Intermediario"
"11.0_-115.0","11.0_-115.0",11.2467,-114.4367,0.003140,"Intermediario"
"27.0_125.0","27.0_125.0",27.7435,125.8141,1.055200,"Intermediario"
"21.0_-64.0","21.0_-64.0",21.4463,-63.6153,0.075067,"Intermediario"
"12.0_-109.0","12.0_-109.0",12.0000,-108.0800,0.078500,"Intermediario"
"17.0_131.0","17.0_131.0",17.1310,131.1900,0.091200,"Intermediario"
"-12.0_-173.0","-12.0_-173.0",-11.0800,-172.6400,0.000000,"Intermediario"
"1.0_-161.0","1.0_-161.0",1.5433,-160.5500,0.000000,"Intermediario"
"42.0_-87.0","42.0_-87.0",42.5108,-86.7290,0.101212,"Intermediario"
"28.0_-124.0","28.0_-124.0",28.7800,-123.3400,0.002030,"Intermediario"
"30.0_-81.0","30.0_-81.0",30.5600,-80.4550,0.002550,"Intermediario"
"17.0_-87.0","17.0_-87.0",17.5600,-86.3300,0.016430,"Intermediario"
"26.0_-38.0","26.0_-38.0",26.4199,-37.5407,0.036800,"Intermediario"
"21.0_-77.0","21.0_-77.0",21.6300,-76.2300,0.008600,"Intermediario"
"1.0_-130.0","1.0_-130.0",1.6000,-129.2800,0.000000,"Intermediario"
"35.0_26.0","35.0_26.0",35.7420,26.2120,0.540000,"Intermediario"
"27.0_-127.0","27.0_-127.0",27.3100,-126.2000,0.002360,"Intermediario"
"34.0_-150.0","34.0_-150.0",34.6700,-149.3900,1.310000,"Intermediario"
"-4.0_-142.0","-4.0_-142.0",-3.2633,-141.7267,0.000000,"Intermediario"
"-47.0_38.0","-47.0_38.0",-46.7837,38.0635,0.002950,"Intermediario"
"7.0_-157.0","7.0_-157.0",7.3920,-156.7440,0.000292,"Intermediario"
"32.0_-141.0","32.0_-141.0",32.7190,-140.3034,8.131500,"Intermediario"
"-34.0_43.0","-34.0_43.0",-33.2000,43.2300,0.006210,"Intermediario"
"39.0_2.0","39.0_2.0",39.7450,2.1610,0.064000,"Intermediario"
"31.0_133.0","31.0_133.0",31.7966,133.6349,0.168333,"Intermediario"
"31.0_-160.0","31.0_-160.0",31.1502,-159.9790,0.494000,"Intermediario"
"51.0_-133.0","51.0_-133.0",51.0200,-132.2900,0.000000,"Intermediario"
"10.0_-116.0","10.0_-116.0",10.6950,-115.5150,0.001770,"Intermediario"
"14.0_-59.0","14.0_-59.0",14.5200,-58.6660,0.000860,"Intermediario"
"38.0_-66.0","38.0_-66.0",38.5488,-65.4250,0.007855,"Intermediario"
"0.0_-162.0","0.0_-162.0",0.2900,-161.2400,0.000000,"Intermediario"
"-9.0_-142.0","-9.0_-142.0",-8.4143,-141.3800,0.000000,"Intermediario"
"18.0_-60.0","18.0_-60.0",18.6718,-59.5309,0.025109,"Intermediario"
"79.0_60.0","79.0_60.0",79.6731,60.9899,0.068300,"Intermediario"
"40.0_-142.0","40.0_-142.0",40.7300,-141.3600,0.014800,"Intermediario"
"-27.0_-31.0","-27.0_-31.0",-26.4893,-30.0290,0.023200,"Intermediario"
"13.0_-82.0","13.0_-82.0",13.6233,-81.5033,0.000733,"Intermediario"
"-61.0_-61.0","-61.0_-61.0",-60.3388,-60.5325,0.080000,"Intermediario"
"3.0_140.0","3.0_140.0",3.1809,140.3905,0.118339,"Intermediario"
"16.0_-148.0","16.0_-148.0",16.7700,-147.4800,0.001190,"Intermediario"
"23.0_-111.0","23.0_-111.0",23.1467,-110.8133,0.000720,"Intermediario"
"36.0_29.0","36.0_29.0",36.0230,29.5620,0.704000,"Intermediario"
"23.0_-76.0","23.0_-76.0",23.7785,-75.2277,0.062792,"Intermediario"
"16.0_-62.0","16.0_-62.0",16.5282,-61.7509,0.003433,"Intermediario"
"11.0_-150.0","11.0_-150.0",11.5100,-149.6300,0.000000,"Intermediario"
"27.0_-68.0","27.0_-68.0",27.3420,-67.5520,0.030540,"Intermediario"
"42.0_144.0","42.0_144.0",42.6462,144.3306,0.464824,"Intermediario"
"17.0_-74.0","17.0_-74.0",17.2640,-73.6040,0.003460,"Intermediario"
"76.0_126.0","76.0_126.0",76.8628,126.1312,0.000000,"Intermediario"
"35.0_138.0","35.0_138.0",35.1025,138.6759,0.628550,"Intermediario"
"9.0_-119.0","9.0_-119.0",9.5800,-118.6100,0.000000,"Intermediario"
"40.0_13.0","40.0_13.0",40.5469,13.8569,0.317000,"Intermediario"
"18.0_130.0","18.0_130.0",18.2591,130.5652,0.034050,"Intermediario"
"41.0_-88.0","41.0_-88.0",41.9172,-87.5533,0.093093,"Intermediario"
"36.0_-2.0","36.0_-2.0",36.4550,-1.8913,0.230000,"Intermediario"
"-33.0_-20.0","-33.0_-20.0",-32.5913,-19.9480,0.084400,"Intermediario"
"24.0_-80.0","24.0_-80.0",24.7467,-79.6800,0.016743,"Intermediario"
"4.0_-122.0","4.0_-122.0",4.3800,-121.7450,0.000000,"Intermediario"
"15.0_-76.0","15.0_-76.0",15.5762,-75.6512,0.003125,"Intermediario"
"41.0_16.0","41.0_16.0",41.7494,16.9573,3.175000,"Intermediario"
"18.0_-158.0","18.0_-158.0",18.5717,-157.4233,0.004165,"Intermediario"
"57.0_-2.0","57.0_-2.0",57.3929,-1.8245,0.018818,"Intermediario"
"6.0_-163.0","6.0_-163.0",6.5533,-162.5100,0.011077,"Intermediario"
"29.0_-18.0","29.0_-18.0",29.6800,-17.2900,0.061100,"Intermediario"
"-31.0_-103.0","-31.0_-103.0",-30.0100,-102.5000,0.306000,"Intermediario"
"37.0_141.0","37.0_141.0",37.6634,141.5941,0.493458,"Intermediario"
"43.0_-38.0","43.0_-38.0",43.5700,-37.6500,0.104000,"Intermediario"
"39.0_-134.0","39.0_-134.0",39.9000,-133.6700,0.121000,"Intermediario"
"-27.0_-119.0","-27.0_-119.0",-26.0652,-118.5125,0.001200,"Intermediario"
"30.0_133.0","30.0_133.0",30.0000,133.3900,0.000000,"Intermediario"
"77.0_58.0","77.0_58.0",77.5824,58.4736,2.110000,"Intermediario"
"-5.0_-136.0","-5.0_-136.0",-4.6700,-135.2500,0.000000,"Intermediario"
"-2.0_-127.0","-2.0_-127.0",-1.5600,-126.9700,0.000000,"Intermediario"
"1.0_-91.0","1.0_-91.0",1.1500,-90.1100,0.000000,"Intermediario"
"-21.0_61.0","-21.0_61.0",-20.2472,61.6722,0.010900,"Intermediario"
"10.0_-103.0","10.0_-103.0",10.7600,-102.4400,0.000000,"Intermediario"
"36.0_-125.0","36.0_-125.0",36.8130,-124.5854,0.009000,"Intermediario"
"30.0_-144.0","30.0_-144.0",30.0367,-143.5900,0.078067,"Intermediario"
"29.0_148.0","29.0_148.0",29.7272,148.0468,0.382000,"Intermediario"
"44.0_-126.0","44.0_-126.0",44.6400,-125.2700,0.003960,"Intermediario"
"10.0_-66.0","10.0_-66.0",10.7150,-65.4879,0.006814,"Intermediario"
"12.0_-144.0","12.0_-144.0",12.3200,-143.7200,0.013700,"Intermediario"
"1.0_-143.0","1.0_-143.0",1.4320,-142.2880,0.000000,"Intermediario"
"17.0_-151.0","17.0_-151.0",17.6400,-150.4000,0.001060,"Intermediario"
"42.0_-61.0","42.0_-61.0",42.5920,-60.6640,0.021420,"Intermediario"
"51.0_-12.0","51.0_-12.0",51.5854,-11.5302,8.750000,"Intermediario"
"17.0_157.0","17.0_157.0",17.7254,157.3082,0.009010,"Intermediario"
"29.0_-71.0","29.0_-71.0",29.7275,-70.4825,0.154387,"Intermediario"
"28.0_137.0","28.0_137.0",28.4494,137.2824,0.271500,"Intermediario"
"50.0_-13.0","50.0_-13.0",50.6379,-12.2460,7.500000,"Intermediario"
"32.0_-58.0","32.0_-58.0",32.5733,-57.1500,0.061400,"Intermediario"
"37.0_1.0","37.0_1.0",37.4856,1.4478,1.010000,"Intermediario"
"41.0_-62.0","41.0_-62.0",41.1300,-61.5700,0.003780,"Intermediario"
"33.0_-135.0","33.0_-135.0",33.7639,-134.5297,1.381950,"Intermediario"
"17.0_-61.0","17.0_-61.0",17.4300,-60.6180,0.003540,"Intermediario"
"58.0_-5.0","58.0_-5.0",58.6387,-4.6028,0.003267,"Intermediario"
"14.0_-160.0","14.0_-160.0",14.3750,-159.4300,0.001965,"Intermediario"
"29.0_135.0","29.0_135.0",29.3400,135.2200,0.172200,"Intermediario"
"-11.0_88.0","-11.0_88.0",-10.1596,88.3502,0.028100,"Intermediario"
"-68.0_163.0","-68.0_163.0",-67.2879,163.5447,0.000000,"Intermediario"
"26.0_-159.0","26.0_-159.0",26.4567,-158.4867,0.026533,"Intermediario"
"-12.0_-142.0","-12.0_-142.0",-11.5611,-141.5622,0.000317,"Intermediario"
"-29.0_-103.0","-29.0_-103.0",-28.8929,-102.5777,0.208000,"Intermediario"
"33.0_-122.0","33.0_-122.0",33.5360,-121.5825,0.024644,"Intermediario"
"25.0_131.0","25.0_131.0",25.8828,131.0734,0.022000,"Intermediario"
"-26.0_-124.0","-26.0_-124.0",-25.2705,-123.2543,0.002880,"Intermediario"
"26.0_-69.0","26.0_-69.0",26.4780,-68.5120,0.026810,"Intermediario"
"40.0_-155.0","40.0_-155.0",40.5400,-154.3100,0.013500,"Intermediario"
"19.0_-139.0","19.0_-139.0",19.2800,-138.9700,0.022000,"Intermediario"
"-10.0_-5.0","-10.0_-5.0",-9.5860,-4.7060,0.000000,"Intermediario"
"22.0_-130.0","22.0_-130.0",22.8300,-129.3400,0.008660,"Intermediario"
"49.0_-14.0","49.0_-14.0",49.9010,-13.6351,8.020000,"Intermediario"
"34.0_139.0","34.0_139.0",34.8092,139.3806,0.651470,"Intermediario"
"-14.0_93.0","-14.0_93.0",-13.1515,93.2554,1.270000,"Intermediario"
"43.0_-8.0","43.0_-8.0",43.6276,-7.2393,0.135000,"Intermediario"
"-13.0_-148.0","-13.0_-148.0",-12.7900,-147.5100,0.000000,"Intermediario"
"25.0_-165.0","25.0_-165.0",25.1200,-164.4100,0.000000,"Intermediario"
"-54.0_112.0","-54.0_112.0",-53.7986,112.3688,0.000000,"Intermediario"
"46.0_-53.0","46.0_-53.0",46.3000,-52.9500,0.000000,"Intermediario"
"16.0_-75.0","16.0_-75.0",16.5642,-74.5400,0.020599,"Intermediario"
"48.0_-7.0","48.0_-7.0",48.3131,-6.7474,2.003500,"Intermediario"
"47.0_-4.0","47.0_-4.0",47.3573,-3.5778,3.192167,"Intermediario"
"2.0_142.0","2.0_142.0",2.5684,142.5496,0.326002,"Intermediario"
"22.0_-107.0","22.0_-107.0",22.1700,-106.4600,0.007200,"Intermediario"
"42.0_174.0","42.0_174.0",42.7317,174.5375,0.099050,"Intermediario"
"31.0_-80.0","31.0_-80.0",31.8200,-79.1200,0.000000,"Intermediario"
"-16.0_-175.0","-16.0_-175.0",-15.9100,-174.5000,0.034900,"Intermediario"
"-27.0_-13.0","-27.0_-13.0",-26.8388,-12.2565,0.107000,"Intermediario"
"1.0_-157.0","1.0_-157.0",1.7750,-156.4900,0.000000,"Intermediario"
"18.0_-86.0","18.0_-86.0",18.5000,-85.3950,0.006660,"Intermediario"
"-35.0_5.0","-35.0_5.0",-34.4967,5.1020,0.041400,"Intermediario"
"42.0_-129.0","42.0_-129.0",42.7969,-128.3858,0.092000,"Intermediario"
"15.0_-62.0","15.0_-62.0",15.5156,-61.8200,0.001673,"Intermediario"
"30.0_-161.0","30.0_-161.0",30.7500,-160.5100,0.050500,"Intermediario"
"-6.0_-134.0","-6.0_-134.0",-5.2900,-133.7450,0.000000,"Intermediario"
"29.0_122.0","29.0_122.0",29.9962,122.6235,0.094900,"Intermediario"
"34.0_130.0","34.0_130.0",34.3472,130.4858,1.392926,"Intermediario"
"41.0_-148.0","41.0_-148.0",41.9800,-147.1500,0.002000,"Intermediario"
"26.0_-60.0","26.0_-60.0",26.4450,-59.5920,0.112710,"Intermediario"
"38.0_-149.0","38.0_-149.0",38.3400,-148.4200,0.199000,"Intermediario"
"-14.0_-21.0","-14.0_-21.0",-13.9923,-20.7390,0.008980,"Intermediario"
"-64.0_-67.0","-64.0_-67.0",-63.9586,-66.2373,0.002400,"Intermediario"
"-12.0_-155.0","-12.0_-155.0",-11.2567,-154.8967,0.000675,"Intermediario"
"41.0_144.0","41.0_144.0",41.3085,144.5491,0.379530,"Intermediario"
"59.0_-9.0","59.0_-9.0",59.6826,-8.4331,11.042500,"Intermediario"
"7.0_-139.0","7.0_-139.0",7.5350,-138.4450,0.000000,"Intermediario"
"6.0_-145.0","6.0_-145.0",6.2450,-144.6600,0.000675,"Intermediario"
"35.0_-68.0","35.0_-68.0",35.5767,-67.3000,0.079208,"Intermediario"
"20.0_-159.0","20.0_-159.0",20.4433,-158.1433,0.003300,"Intermediario"
"26.0_-115.0","26.0_-115.0",26.3500,-114.6400,0.000000,"Intermediario"
"72.0_-78.0","72.0_-78.0",72.6750,-77.5439,0.000000,"Intermediario"
"24.0_-166.0","24.0_-166.0",24.9000,-165.0800,0.005390,"Intermediario"
"12.0_-145.0","12.0_-145.0",12.8600,-144.6100,0.041700,"Intermediario"
"1.0_-144.0","1.0_-144.0",1.2900,-143.1100,0.000000,"Intermediario"
"-34.0_-14.0","-34.0_-14.0",-33.5729,-13.7057,0.156000,"Intermediario"
"22.0_-63.0","22.0_-63.0",22.6259,-62.6196,0.025435,"Intermediario"
"41.0_5.0","41.0_5.0",41.3152,5.6629,1.455000,"Intermediario"
"42.0_19.0","42.0_19.0",42.0372,19.0037,0.260000,"Intermediario"
"32.0_-123.0","32.0_-123.0",32.7067,-122.4842,0.067057,"Intermediario"
"29.0_-154.0","29.0_-154.0",29.4070,-153.6150,0.490000,"Intermediario"
"-1.0_-133.0","-1.0_-133.0",-0.6100,-132.6850,0.000361,"Intermediario"
"13.0_-59.0","13.0_-59.0",13.2150,-58.0500,0.000000,"Intermediario"
"39.0_-64.0","39.0_-64.0",39.3057,-63.4400,0.015866,"Intermediario"
"50.0_-12.0","50.0_-12.0",50.4767,-11.1617,1.010500,"Intermediario"
"11.0_-120.0","11.0_-120.0",11.3050,-119.2900,0.001060,"Intermediario"
"42.0_130.0","42.0_130.0",42.5067,130.8121,1.500000,"Intermediario"
"25.0_-56.0","25.0_-56.0",25.6700,-56.0000,0.011200,"Intermediario"
"53.0_-10.0","53.0_-10.0",53.1952,-9.4291,12.277778,"Intermediario"
"30.0_-64.0","30.0_-64.0",30.3444,-63.6266,0.128775,"Intermediario"
"29.0_-123.0","29.0_-123.0",29.5867,-122.4100,0.000357,"Intermediario"
"29.0_-40.0","29.0_-40.0",29.8048,-39.3083,0.278000,"Intermediario"
"-35.0_33.0","-35.0_33.0",-34.1800,33.7200,0.006860,"Intermediario"
"34.0_-60.0","34.0_-60.0",34.9300,-59.1100,0.071400,"Intermediario"
"23.0_-154.0","23.0_-154.0",23.2278,-153.4595,0.284000,"Intermediario"
"38.0_-123.0","38.0_-123.0",38.1650,-122.2833,0.401500,"Intermediario"
"37.0_23.0","37.0_23.0",37.8847,23.5776,0.552786,"Intermediario"
"36.0_20.0","36.0_20.0",36.4020,20.8054,0.216000,"Intermediario"
"9.0_-26.0","9.0_-26.0",9.5600,-25.9900,0.010000,"Intermediario"
